萦	ykzf · ⺾ 八
营	ykzo · ⺾ 口
猿	yrbh · ⺨ 4
螈	yrff · 虫 八
羱	yrff · 丷 八
垣	yrgd · 土 1
湲	yrkl · ⺡ 又
鼋	yrue · 二 电
妧	yryk · 女 儿
𫘪	yrzf · 马 八
饔	ysih · 亠 4
恿	yspn · 龴 心
邕	ystt · 5 巴
栐	yswh · 木 4
钺	ytdh · 钅 4
刖	ytli · 月 ⺉
籥	ytnj · 竹头 扁字心
𫐄	yttk · 车旁 儿
粤	ytur · 3 5
狳	yubf · ⺨ 八
㺄	yubi · ⺨ ⺉
谀	yuce · 讠 大
髃	yuch · 骨 4
谕	yuci · 讠 ⺉
欤	yude · 1 人
钰	yudh · 钅 玉
愈	yuen · 全字头 心
悆	yuen · 全字头 心
毓	yuer · 卧人 5
觎	yuer · 全字头 儿
蜮	yufa · 虫 1
於	yufh · 方 4
敔	yugj · 五 攵
堉	yugl · 土 青字底
饫	yugx · ⺈ 大
誉	yuhc · ⺍ 言
裕	yuho · ⻂ 口
寓	yuih · 宀 4
窬	yuii · 宀 ⺉
浴	yuko · ⺡ 口
潏	yuko · ⺡ 口
圄	yuno · 囗 口
圉	yuns · 囗 干
竽	yuns · 竹头 于
鹬	yupc · 龴 鸟
屿	yupd · 山 1
嵛	yupi · 山 ⺉
峪	yupo · 山 口
矞	yupo · 龴 口
予	yupp · 龴 2
龉	yuro · 止 口
盂	yusd · 于 皿
臾	yuse · 臼 人
舁	yusz · 臼 2
燠	yutx · 火 大
鄅	yuub · 3 阝
舆	yuuf · 3 八
禺	yuvh · 日 4
愚	yuvn · 日 心
棫	yuwa · 木 1
俣	yuxx · 亻 大
妪	yuyr · 女 乂
雩	yuyr · 雨头 5
娱	yuyx · 女 大
萸	yuze · ⺾ 大
蓣	yuzm · ⺾ 贝
狁	yybk · ⺨ 儿
缊	yyed · ⺰ 皿
赟	yyjm · 文 贝
酝	yypp · 西 厶
韫	yyud · 二 皿
馧	yyud · 3 皿
匀	yyuf · 3 冫
昀	yyvf · 日 冫
妘	yyyp · 女 厶
酉	yzdd · 西 1
尤	yzdh · 左字框 4
蚴	yzfu · 虫 力
繇	yzhf · ⺤ 八
浟	yzkj · ⺡ 攵
甴	yzpd · 日 2
紬	yzpp · 5 十
𠕇	yzsh · 
侑	yzxl · 亻 青字底
悠	yzxn · 亻 心
佑	yzxo · 亻 口
莸	yzzh · ⺾ 4
莜	yzzj · ⺾ 攵
羿	yidz · 习 2
洢	yiku · ⺡ 左字框
鹝	yidc · 1 鸟
劓	yisi · 自 ⺉
刈	yiyi · 乂 ⺉
嫄	yryf · 女 八
颐	yidm · 1 贝
𫖮	yipm · 山 贝
愿	yrrn · 厂 心
渊	yrkp · ⺡ 2
园	yrnk · 囗 儿
油	yzkp · ⺡ 十
雅	yada · 1 龶
豫	yuph · 龴 4
嵎	yuph · 山 4
耀	ycha · ⺌ 龶
育	yuil · 亠 青字底
蛘	yhfp · 虫 十
盈	ykrd · 5 皿
虞	yupx · 2 大
逾	yueq · 全字头 辶
耶	yedb · 1 阝
铘	yedb · 钅 阝
雁	yjra · 厂 龶
邮	yzvb · 日 阝
瑜	yuai · 王 ⺉
芸	yyzp · ⺾ 厶
俞	yuei · 全字头 ⺉
鼬	yzsp · 臼 十
荧	ykzt · ⺾ 火
冶	yefo · 冫 口
黝	yznu · 囗 力
淤	yukh · ⺡ 4
噎	yeod · 口 1
渝	yuki · ⺡ ⺉
攸	yzxj · 亻 攵
殃	yhfx · 歹 大
吆	ycop · 口 厶
鸳	yrfc · 夕 鸟
邺	yepb · 2 阝
阉	yjoe · 门 电
佯	yhxp · 亻 十
迂	yuuq · 于 辶
込	yuuq · 入 辶
闫	yjou · 门 三
瑛	ykax · 王 大
妤	yuyp · 女 2
膺	ykrl · 广 青字底
沅	yrkk · ⺡ 儿
泱	yhkx · ⺡ 大
徭	ychp · 彳 山
愠	yynd · 忄 皿
赝	yjrm · 厂 贝
郢	ykob · 口 阝
郧	yyob · 口 阝
蝓	yufi · 虫 ⺉
鄢	yjdb · 1 阝
郾	yjdb · 1 阝
阈	yuod · 门 1
蚰	yzfp · 虫 十
塬	yrgf · 土 八
鞅	yhvx · 廿 大
唷	yool · 口 青字底
罂	ykmp · 贝 山
璎	ykay · 王 女
瑗	yral · 王 又
楹	ykwd · 木 皿
茔	ykzg · ⺾ 土
淯	yukl · ⺡ 青字底
喑	yboc · 口 音
訚	yboc · 门 言
阏	yjoh · 门 4
囿	yznl · 囗 青字底
洇	ybkx · ⺡ 大
聿	yurp · 5 丰
鬻	yurp · 5 2
氩	yasd · 气 1
恽	yynt · 忄 车
堙	ybgg · 土 土
眢	yrfs · 夕 目
彧	yuah · 尧字头 1
芫	yrzk · ⺾ 儿
吲	ybop · 口 2
珧	ycah · 王 4
瘐	yume · 疒 大
媱	ycyp · 女 山
罨	yjae · ⺫ 电
潆	ykkf · ⺡ 八
壅	ysig · 亠 土
筼	yynm · 竹头 贝
䓨	ykzp · ⺾ 山
卣	yzpr · 2 1
嚚	yboo · 口 口
垸	yrgk · 土 儿
堐	yagg · 土 土
墕	yjgn · 土 灬
崦	yjpe · 山 电
槱	yzwn · 木 灬
沄	yykp · ⺡ 厶
涴	yrkt · ⺡ ⺋
渰	yjkp · ⺡ 2
溁	ykkw · ⺡ 木
滪	yukm · ⺡ 贝
漹	yjkn · ⺡ 灬
澭	yska · ⺡ 龶
燏	yuto · 火 口
玡	yaau · 王 3
畬	yuew · 全字头 田
箢	yrnt · 竹头 ⺋
蜎	yrfl · 虫 青字底
蟫	ybfs · 虫 十
褕	yuhi · ⻂ ⺉
觃	yjpa · 2 子
迓	yadq · 1 辶
遹	yupq · 龴 辶
鄘	ysrb · 广 阝
鹆	yufc · 八 鸟
麀	yzra · 广 匕
黡	yjrn · 厂 灬
龂	ybrp · 止 2
龠	ytej · 全字头 扁字心
𫄧	yjeq · ⺰ 廴
𫖳	yyrm · 5 贝
𬙂	yjef · ⺰ 八
𬮱	ybog · 门 土
曱	yevp · 日 2
阎	yjos · 门 臼
郁	yusb · 左字框 阝
邘	yusb · 于 阝
昱	yuvb · 日 立
氤	ybsx · 气 大
歅	ybpe · 覀 人
鲉	yzqp · 鱼 十
译	yicp · 讠 十
谊	yicu · 讠 三
裔	yiko · 衣 口
奕	yiix · 亠 大
诣	yicv · 讠 日
邑	yiot · 口 巴
弈	yiip · 亠 2
懿	yign · 士 心
咿	yiou · 口 左字框
沂	yikp · ⺡ 2
呓	yior · 口 5
弋	yiaa · 弋 弋
噫	yion · 口 心
贻	yimo · 贝 口
祎	yihp · ⺭ 2
痍	yime · 疒 人
猗	yibj · ⺨ 可
胰	yile · 月 人
缢	yied · ⺰ 皿
彝	yirp · 5 2
燚	yitt · 火 火
嶷	yipe · 山 疋字底
肄	yiap · 匕 丰
薏	yizn · ⺾ 心
怿	yinp · 忄 十
峄	yipp · 山 十
潩	yikf · ⺡ 八
悒	yint · 忄 巴
浥	yikt · ⺡ 巴
苡	yize · ⺾ 人
圯	yigt · 土 巳
挹	yijt · ⺘ 巴
黟	yinf · 囗 夕
簃	yinf · 竹头 夕
嫕	yiyn · 女 心
椸	yiwr · 木 5
枍	yiwr · 木 5
鹢	yifc · 丷 鸟
异	yitp · 巳 2
囙	ybnd · 曰 5
矅	ycsa · 目 龶
円	yrod · 冂 1
铱	yidk · 钅 衣
佚	yixe · 亻 失
轶	yite · 车旁 失
嘢	yeop · 口 2
吔	yeor · 口 5
恹	yjnb · 忄 犬
猷	yzfb · 丷 犬
谳	yjcb · 讠 犬
掾	yrjh · ⺘ 4
埜	yewg · 木 土
琂	yjac · 王 言
蕥	yaza · ⺾ 龶
甬	yspp · 龴 十
鲬	ysqp · 鱼 十
玙	yuad · 王 1
尧	ycak · 尧字头 儿
唁	yjoc · 口 言
釉	yzhp · 釆 十
莹	ykza · ⺾ 玉
扅	yiqf · 户 夕
纡	yues · ⺰ 于
芋	yuzs · ⺾ 于
艅	yutf · 舟 八
慭	yben · 1 心
泳	yskh · ⺡ 4
榣	ycwp · 木 山
馀	yugf · ⺈ 八
镒	yidd · 钅 皿
衙	yahj · 彳 丁
酽	yjpr · 西 厂
瑀	yuah · 王 4
厣	yjrp · 厂 2
隅	yubh · 阝 4
铀	yzdp · 钅 十
铕	yzdl · 钅 青字底
佁	yixo · 亻 口
坐	zoe · 人 土
族	zuf · 方 大
字	zii · 宀 子
嘴	zvo · 口 十
造	zcb · ⺧ 辶
座	zor · 广 土
左	zos · 左字框 工
祖	zuh · ⺭ 三
紫	zir · 止 八
杂	zau · 3 八
罪	zva · ⺫ 三
责	zea · 龶 贝
泽	zek · ⺡ 十
仔	zix · 亻 子
昨	zov · 日 二
暂	zjt · 车旁 日
砸	zat · 石 巾
阻	zub · 阝 三
赞	zjb · ⺧ 贝
脏	zhl · 月 土
灾	zdi · 宀 火
滋	zik · ⺡ 厶
糟	zcl · 米 日
啧	zeo · 口 贝
葬	zhz · ⺾ 2
租	zuu · 3 三
诅	zuc · 讠 三
揍	zzj · ⺘ 大
澡	zck · ⺡ 木
梓	ziw · 木 干
赠	zgm · 贝 日
邹	zzg · ⺈ 阝
崽	zdp · 山 心
攥	zrj · ⺘ 八
燥	zct · 火 木
瓒	zja · 王 贝
凿	zcp · 2 2
噪	zco · 口 木
簪	zjn · 竹头 日
赃	zhm · 贝 土
憎	zgn · 忄 日
樽	zyw · 木 寸
辎	zit · 车旁 田
皂	zcs · 白 七
孜	zia · 子 攵
臧	zhr · 厂 5
姊	ziy · 女 3
籽	zil · 米 子
仄	zer · 厂 人
锃	zgd · 钅 王
嘬	zoo · 口 又
组	zue · ⺰ 三
纂	zrn · 竹头 八
匝	zad · 1 巾
祚	zoh · ⺭ 二
臜	zal · 月 贝
诹	zzc · 讠 又
锱	zid · 钅 田
综	zge · ⺰ 八
缁	zie · ⺰ 田
帻	zey · 巾 贝
酢	zop · 西 二
胙	zol · 月 二
笫	zin · 竹头 3
秭	ziu · 3 3
糌	zjl · 米 日
镞	zud · 钅 大
怍	zon · 忄 二
笮	zen · 竹头 二
阼	zob · 阝 二
嵫	zip · 山 厶
昃	zev · 日 人
舴	zet · 舟 二
驺	zzz · 马 ⺕
缵	zre · ⺰ 贝
僔	zyx · 亻 寸
再	zdd · 1 里无日
则	zem · 贝 ⺉
噂	zyo · 口 寸
增	zgg · 土 日
奏	zzu · 三 大
寁	zji · 宀 疋字底
崒	zup · 山 十
嶟	zyp · 山 寸
慥	zcn · 忄 辶
撙	zyj · ⺘ 寸
早	zcv · 日 十
最	zvv · 日 又
槜	zvw · 木 3
珇	zua · 王 三
璪	zca · 王 木
罾	zga · ⺫ 日
蕞	zvz · ⺾ 又
谮	zfc · 讠 日
贼	zwm · 贝 左字框
赜	zed · 1 贝
趱	zjq · 走 贝
鄹	zzd · 1 阝
钻	zrd · 钅 口
陬	zzb · 阝 又
𨱔	zyd · 钅 寸
栽	zds · 土 木
宗	zli · 宀 八
纵	zle · ⺰ 人
棕	zlw · 木 八
粽	zll · 米 八
鬃	zld · 1 八
偬	zlx · 亻 心
总	zlf · 丷 心
疭	zlm · 疒 人
鳟	zyq · 鱼 寸
鲻	ziq · 鱼 田
鲰	zzq · 鱼 又
足	zug · 足 足
躁	zcg · 足旁 木
躜	zrg · 足旁 贝
踪	zlg · 足旁 八
藻	zcz · ⺾ 木
菹	zuz · ⺾ 三
醉	zvp · 西 十
尊	zyf · 丷 寸
咱	zjo · 口 自
谘	zic · 讠 口
觜	zvr · 止 十
甾	zdr · 5 田
载	zd · 土 车旁
怎	zf · 卧人 心
子	zi · 子 子
做	zo · 亻 攵
在	z · 左字框 土
走	z · 走 走
遭	zcd · 1 辶
嗞	zio · 口 厶
迮	zee · 卧人 辶
资	zif · 冫 贝
作	zox · 亻 二
自	zis · 自 自
宰	zdis · 宀 干
箦	zenm · 竹头 贝
甑	zgfh · 丷 4
驵	zhzu · 马 三
髭	zida · 1 匕
镃	zidp · 钅 厶
鼒	zidr · 1 5
孳	zifa · 丷 子
姿	zify · 冫 女
滓	ziks · ⺡ 干
訾	zirc · 止 言
錾	zjtd · 车旁 1
鬷	zldj · 1 夂
腙	zllf · 月 八
倧	zlxf · 亻 八
岞	zopu · 山 二
佐	zoxp · 亻 工
哉	zdso · 土 口
灶	zctg · 火 土
龇	zira · 止 匕
枣	zcdh · 1 4
渍	zikm · ⺡ 贝
咨	zifo · 冫 口
眦	zisa · 目 匕
淄	zikw · ⺡ 田
恣	zifn · 冫 心
蚤	zclf · 又 虫
昝	zjjv · 夂 日
粢	zifl · 冫 米
唑	zoog · 口 土
赀	zirm · 止 贝
缯	zgev · ⺰ 日
矰	zgev · 卧人 日
酂	zjbb · ⺧ 阝
拶	zjjf · ⺘ 夕
牂	zhrp · 5 十
䎖	zgfd · 丷 习
耔	ziaa · 丰 子
捽	zojs · ⺘ 十
簉	zcnq · 竹头 辶
俎	zueu · 人 三
鄑	zidb · 1 阝
鄫	zgfb · 丷 阝
𥖨	zctw · 石 木
遵	zyfq · 丷 辶
咂	zaor · 口 巾
趑	ziqe · 走 人
鲗	zwqi · 鱼 ⺉
沢	zekh · ⺡ 八
唣	zcoa · 口 七
咗	zoop · 口 工
㐀	qqp · 
㐁	tmd · 
㐄	kxd · 
㐜	izd · 
㐡	nou · 
㐫	xsi · 
㐴	pjx · 
㐷	max · 
㐸	cix · 
㐺	ybx · 
㐻	nwx · 
㐼	igx · 
㑁	vox · 
㑋	qsx · 
㑌	klx · 
㑍	lwx · 
㑎	ncx · 
㑔	xux · 
㑙	dpx · 
㑚	nox · 
㑜	iix · 
㑝	lsx · 
㑞	ykx · 
㑟	bgx · 
㑣	ljx · 
㑤	mnx · 
㑨	yux · 
㑩	lox · 
㑮	hyx · 
㑰	hvx · 
㑱	rcx · 
㑵	hjx · 
㑸	ycx · 
㑼	ltx · 
㑿	vcx · 
㒀	vax · 
㒃	erx · 
㒄	rjx · 
㒊	sex · 
㒔	dux · 
㒙	mmx · 
㒚	wfx · 
㒛	dnx · 
㒝	mpx · 
㒟	nnx · 
㒤	iex · 
㒲	cde · 
㒳	llo · 
㒴	gue · 
㒷	gxp · 
㒽	qrv · 
㓃	dui · 
㓅	tkf · 
㓉	hof · 
㓌	igf · 
㓎	qbf · 
㓏	jsf · 
㓐	luf · 
㓑	xkf · 
㓓	njf · 
㓞	qxa · 
㓡	gxe · 
㓣	qxe · 
㓤	qxg · 
㓩	xrg · 
㓭	uev · 
㓱	tze · 
㓴	rre · 
㓸	vor · 
㓹	rvr · 
㓼	iiw · 
㔀	ltv · 
㔃	xtr · 
㔅	xnr · 
㔊	vji · 
㔌	zzd · 
㔍	ixn · 
㔗	bwr · 
㔜	bah · 
㔞	kks · 
㔠	hev · 
㔡	bpu · 
㔤	xbi · 
㔨	bwu · 
㔭	iea · 
㔯	srd · 
㔰	hgd · 
㔶	gsd · 
㕁	qty · 
㕂	qbr · 
㕅	jxr · 
㕉	ker · 
㕌	air · 
㕕	hrp · 
㕚	vcl · 
㕛	xul · 
㕟	kkp · 
㕠	ulf · 
㕢	gdp · 
㕤	qqo · 
㕨	fjo · 
㕩	pho · 
㕫	fho · 
㕬	gso · 
㕵	goo · 
㕶	ono · 
㕻	pzh · 
㖇	ero · 
㖑	xpo · 
㖔	tyo · 
㖕	xbo · 
㖖	npb · 
㖘	vfo · 
㖞	wdo · 
㖣	tzo · 
㖥	jyo · 
㖧	hyo · 
㖭	tmo · 
㖮	lyo · 
㖸	nxo · 
㖺	iyo · 
㖻	nqo · 
㗂	ugo · 
㗈	mjo · 
㗉	lta · 
㗓	vvo · 
㗔	qmo · 
㗙	iuo · 
㗨	aid · 
㗫	qpo · 
㗬	vah · 
㗰	cso · 
㗶	poo · 
㘄	lgo · 
㘆	tdo · 
㘇	rso · 
㘈	nio · 
㘢	wgn · 
㘣	xrn · 
㘤	wjn · 
㘦	qbg · 
㘨	npg · 
㘩	big · 
㘰	vfg · 
㘸	zhf · 
㘺	fag · 
㙀	jqg · 
㙁	mwg · 
㙂	wgg · 
㙈	xxg · 
㙊	vhg · 
㙔	hjg · 
㙟	lhg · 
㙥	gyg · 
㙩	lng · 
㙬	ybs · 
㙲	ysg · 
㙶	thi · 
㙹	mgg · 
㙼	lwg · 
㚃	yyg · 
㚇	zsy · 
㚊	kdf · 
㚌	hxf · 
㚏	gcx · 
㚒	ujx · 
㚓	ldx · 
㚔	npx · 
㚗	qpx · 
㚚	ksx · 
㚝	vvx · 
㚟	iog · 
㚠	xnx · 
㚢	nux · 
㚩	rjy · 
㚬	jyy · 
㚭	yzy · 
㚯	xby · 
㚱	qqy · 
㚴	buy · 
㚵	dsy · 
㚷	ery · 
㚹	lqy · 
㚿	pcy · 
㛀	iuy · 
㛁	pgy · 
㛂	noy · 
㛆	doy · 
㛍	qpy · 
㛎	lvy · 
㛐	szy · 
㛒	dzy · 
㛔	fgy · 
㛖	soy · 
㛗	zoy · 
㛘	poy · 
㛝	bwy · 
㛞	lsy · 
㛦	ljy · 
㛨	qly · 
㛬	luy · 
㛯	mmy · 
㛲	fay · 
㛴	ncy · 
㛵	igy · 
㛶	tjy · 
㛺	any · 
㛻	kxy · 
㜃	lmy · 
㜄	xyy · 
㜆	miy · 
㜇	hvy · 
㜈	mup · 
㜉	ysy · 
㜌	nzg · 
㜍	thy · 
㜖	ccy · 
㜗	cjy · 
㜘	juy · 
㜚	suy · 
㜜	aoy · 
㜞	cjd · 
㜠	cvy · 
㜡	csy · 
㜤	nmy · 
㜧	yty · 
㜪	ufb · 
㜲	wgy · 
㜳	hky · 
㜵	nny · 
㜺	zjy · 
㝀	hcr · 
㝁	xru · 
㝂	vea · 
㝃	mma · 
㝄	iyi · 
㝈	lrc · 
㝏	jpi · 
㝗	lhi · 
㝞	yai · 
㝟	mci · 
㝡	zvi · 
㝧	wfi · 
㝪	dmi · 
㝭	xki · 
㝮	cvi · 
㝱	mgi · 
㝵	dev · 
㝹	nzp · 
㝺	lmf · 
㞇	wws · 
㞉	zas · 
㞏	veq · 
㞔	yiq · 
㞖	ciq · 
㞘	duq · 
㞚	vaq · 
㞜	tvq · 
㞞	ssq · 
㞟	dkq · 
㞠	lcq · 
㞨	zip · 
㞪	ncs · 
㞱	csp · 
㞴	iip · 
㞷	hlr · 
㞺	zup · 
㞻	hcp · 
㞽	xtp · 
㞾	nip · 
㟀	lmu · 
㟆	hxp · 
㟌	mhp · 
㟍	lhp · 
㟎	top · 
㟑	bop · 
㟒	qyp · 
㟖	lsp · 
㟘	tnp · 
㟙	zep · 
㟛	zjp · 
㟨	drp · 
㟬	szp · 
㟶	yrp · 
㟷	dap · 
㟺	lzp · 
㟻	vjd · 
㠆	djp · 
㠈	ryp · 
㠎	jpp · 
㠔	bdp · 
㠛	wop · 
㠝	crp · 
㠡	nnp · 
㠢	hkp · 
㠮	pgf · 
㠴	rfy · 
㠷	gey · 
㠸	kuy · 
㡇	vey · 
㡈	mfy · 
㡊	qxy · 
㡏	tzy · 
㡒	vyy · 
㡓	kyy · 
㡕	yky · 
㡖	ily · 
㡗	tiy · 
㡛	mhy · 
㡟	zcy · 
㡠	vgy · 
㡨	qmy · 
㡪	npy · 
㡯	vdr · 
㡷	bfr · 
㡸	var · 
㡹	jur · 
㡽	vcr · 
㢂	tvr · 
㢅	lsr · 
㢏	tzr · 
㢖	bjr · 
㢗	qnr · 
㢛	qmr · 
㢟	ijp · 
㢧	jrr · 
㢼	bpr · 
㢽	err · 
㣀	vfr · 
㣅	zjr · 
㣑	rsr · 
㣔	dkh · 
㣝	ssh · 
㣞	doh · 
㣠	tch · 
㣤	jmh · 
㣧	ybh · 
㣪	hrh · 
㣫	vsh · 
㣯	xph · 
㣱	zeh · 
㣷	nkh · 
㣺	xbp · 
㣼	rfn · 
㣾	ian · 
㣿	von · 
㤁	mmu · 
㤃	fhn · 
㤄	pwn · 
㤇	aon · 
㤈	qbn · 
㤉	yan · 
㤒	gcn · 
㤕	pon · 
㤚	hhn · 
㤛	nbn · 
㤜	jtn · 
㤞	zen · 
㤡	lpn · 
㤥	hdn · 
㤧	hzn · 
㤨	gsn · 
㤱	dzn · 
㤴	ien · 
㤵	cia · 
㤹	jqn · 
㤾	sjn · 
㥀	vin · 
㥂	ten · 
㥃	mfn · 
㥅	uzn · 
㥆	tvn · 
㥈	dpy · 
㥎	ldu · 
㥒	cdn · 
㥓	qin · 
㥝	min · 
㥞	svn · 
㥡	iin · 
㥦	qpd · 
㥧	uyn · 
㥨	uvy · 
㥬	phn · 
㥭	tdn · 
㥮	icn · 
㥰	scn · 
㥲	ufs · 
㥵	hyn · 
㥶	sei · 
㥺	hen · 
㥾	nin · 
㦀	fgn · 
㦅	idn · 
㦇	lun · 
㦊	hxn · 
㦑	xmn · 
㦓	rjn · 
㦜	xtn · 
㦞	izg · 
㦟	mdu · 
㦡	len · 
㦫	zan · 
㦮	qmu · 
㦶	dpa · 
㦼	ulu · 
㦿	qmq · 
㧁	heq · 
㧂	tmq · 
㧆	jbj · 
㧇	mcj · 
㧈	ybj · 
㧉	gdj · 
㧊	poj · 
㧋	xrj · 
㧍	fhj · 
㧏	ghj · 
㧒	yuj · 
㧗	zij · 
㧙	bij · 
㧡	wwj · 
㧤	isj · 
㧦	hsj · 
㧨	qqj · 
㧩	pwj · 
㧪	gvj · 
㧫	erj · 
㧰	lij · 
㧱	ife · 
㧲	sjj · 
㧵	pzj · 
㧶	kgj · 
㧷	tyj · 
㧹	tej · 
㧻	zuj · 
㧼	bnj · 
㧽	guj · 
㨅	nwj · 
㨊	doj · 
㨎	ruj · 
㨑	zsj · 
㨒	kvj · 
㨕	ykj · 
㨙	xij · 
㨚	xyj · 
㨞	suj · 
㨠	mij · 
㨧	bfj · 
㨪	hlj · 
㨯	hoj · 
㨰	gyj · 
㨸	maj · 
㨺	mmj · 
㨻	ujd · 
㩁	qtj · 
㩄	udj · 
㩇	hxj · 
㩌	fwj · 
㩙	sdj · 
㩚	mgj · 
㩛	trj · 
㩝	hcj · 
㩞	cij · 
㩠	pnj · 
㩢	mpj · 
㩩	qkj · 
㩴	quj · 
㩸	dpj · 
㩾	vvs · 
㪂	kus · 
㪃	hej · 
㪎	nax · 
㪑	yex · 
㪓	iks · 
㪔	sjw · 
㪕	dnp · 
㪗	tzb · 
㪜	ikp · 
㪡	kdi · 
㪢	ucs · 
㪥	vap · 
㪪	sau · 
㪻	jrc · 
㫀	dkv · 
㫂	vur · 
㫍	ycf · 
㫎	hvf · 
㫑	viv · 
㫒	gsv · 
㫔	gfv · 
㫗	hzv · 
㫙	fuv · 
㫛	glv · 
㫢	quv · 
㫲	bwv · 
㫵	fwv · 
㫶	vzv · 
㫸	jpv · 
㫼	dpv · 
㫽	luv · 
㬃	tdv · 
㬄	ijv · 
㬇	hrv · 
㬈	wfv · 
㬍	bov · 
㬐	ziv · 
㬒	mhv · 
㬓	pnv · 
㬘	suv · 
㬝	cgv · 
㬟	ffi · 
㬠	uav · 
㬡	lkv · 
㬣	dvv · 
㬥	puv · 
㬭	jnv · 
㬯	lpv · 
㬱	tib · 
㬳	wul · 
㬴	hsl · 
㬵	xnl · 
㬸	tnl · 
㬹	vgl · 
㬻	hll · 
㭁	rgw · 
㭄	xbw · 
㭌	mzw · 
㭓	bmw · 
㭛	pdw · 
㭝	ouw · 
㭞	lpw · 
㭠	xmw · 
㭫	cow · 
㭬	vow · 
㭭	bpw · 
㭮	zow · 
㭯	dpw · 
㭰	zvr · 
㭸	tuw · 
㭻	thw · 
㭿	ahw · 
㮀	hjw · 
㮃	rvw · 
㮆	npw · 
㮈	ndw · 
㮏	niw · 
㮐	ugw · 
㮒	ybw · 
㮔	isw · 
㮕	rrw · 
㮘	mcw · 
㮙	eew · 
㮜	zhw · 
㮟	nmw · 
㮡	grt · 
㮢	hzw · 
㮣	gds · 
㮦	sew · 
㮧	wfw · 
㮪	qsw · 
㮫	xxw · 
㮬	wgw · 
㮯	hyw · 
㮶	uow · 
㯀	xrw · 
㯁	pww · 
㯂	ddw · 
㯆	ijw · 
㯈	suw · 
㯉	how · 
㯊	hfw · 
㯋	jsa · 
㯍	jlw · 
㯎	nfw · 
㯓	daw · 
㯖	dew · 
㯘	krw · 
㯛	huw · 
㯜	cvw · 
㯞	jrw · 
㯠	qmw · 
㯡	pcw · 
㯤	lis · 
㯩	til · 
㯪	lkw · 
㯯	gsw · 
㯱	pcd · 
㯳	qkw · 
㯷	puw · 
㯻	gyd · 
㯾	zcw · 
㯿	law · 
㰁	low · 
㰋	pbw · 
㰌	qtw · 
㰎	zvw · 
㰙	now · 
㰠	hhi · 
㰢	kgu · 
㰤	qpj · 
㰩	hdf · 
㰯	hzd · 
㰱	uau · 
㰶	yzj · 
㰻	hzg · 
㰼	uad · 
㱁	krp · 
㱙	gxf · 
㱛	buf · 
㱜	vaf · 
㱠	kuf · 
㱡	ugf · 
㱢	lhf · 
㱩	duf · 
㱪	mff · 
㱭	drf · 
㱮	kkf · 
㱯	aif · 
㱰	zdf · 
㱼	hdt · 
㱽	vfi · 
㱾	gdi · 
㲄	jtg · 
㲆	lkg · 
㲈	ucg · 
㲌	ngu · 
㲒	qui · 
㲓	rsu · 
㲕	lwh · 
㲠	mce · 
㲧	scu · 
㲯	rjd · 
㲱	lpu · 
㲹	gvk · 
㲼	iak · 
㲽	nmk · 
㳃	cvk · 
㳆	tzk · 
㳊	vsk · 
㳋	qqk · 
㳍	buk · 
㳔	dvk · 
㳗	idk · 
㳧	rek · 
㳪	pik · 
㳮	nnk · 
㳶	nzk · 
㳷	tvk · 
㳾	qlk · 
㴇	ueo · 
㴎	ndk · 
㴓	udk · 
㴘	mck · 
㴚	svk · 
㴥	qnk · 
㴨	vfk · 
㴭	yck · 
㴰	ngk · 
㴿	dkk · 
㵀	zuk · 
㵆	gck · 
㵊	nak · 
㵒	bik · 
㵖	nvk · 
㵞	izk · 
㵠	kuk · 
㵡	bck · 
㵧	gek · 
㵨	boq · 
㵳	lnk · 
㵵	zzk · 
㵶	zok · 
㶇	hgk · 
㶔	bwk · 
㶞	nhk · 
㶡	ddi · 
㶣	ijs · 
㶥	gjt · 
㶧	nft · 
㶬	mot · 
㶭	yzt · 
㶶	nst · 
㶽	gxt · 
㷀	qst · 
㷇	gkf · 
㷎	het · 
㷏	ysu · 
㷓	zst · 
㷗	jsu · 
㷘	tdt · 
㷟	tvt · 
㷡	jss · 
㷤	xtg · 
㷪	cvt · 
㷴	ger · 
㷷	jrt · 
㷹	vct · 
㷾	jtt · 
㸇	zrt · 
㸊	ldt · 
㸋	fjf · 
㸎	npt · 
㸐	rjv · 
㸗	tsf · 
㸘	wjf · 
㸜	ksr · 
㸠	tnu · 
㸣	yeu · 
㸥	iju · 
㸧	kfd · 
㸨	jqb · 
㸪	iyb · 
㸫	qmb · 
㸭	bab · 
㸮	ffb · 
㸯	keb · 
㸲	zob · 
㸵	gvb · 
㸸	oub · 
㸻	sib · 
㸾	rfb · 
㹀	bob · 
㹁	llb · 
㹅	zsb · 
㹆	hvb · 
㹇	heb · 
㹉	wjb · 
㹊	ytb · 
㹋	xqb · 
㹎	lwb · 
㹏	jbb · 
㹒	pub · 
㹕	hru · 
㹘	rub · 
㹙	wgb · 
㹚	ykb · 
㹛	rcb · 
㹟	jtb · 
㹠	tyb · 
㹢	jxb · 
㹦	dnb · 
㹱	qtb · 
㹲	xnb · 
㹴	ggb · 
㹶	tkb · 
㹸	nib · 
㹻	wob · 
㹾	pnb · 
㹿	vob · 
㺀	ncb · 
㺂	gjb · 
㺈	iib · 
㺍	pbb · 
㺐	lcb · 
㺒	qnb · 
㺓	zeb · 
㺔	hdb · 
㺖	hjb · 
㺜	nsb · 
㺦	lmb · 
㺨	sia · 
